# BUSCO version is: 6.0.0 
# The lineage dataset is: ascomycota_odb12 (Creation date: 2025-07-01, number of genomes: 105, number of BUSCOs: 2826)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1849512at4890	Complete	SPBC13G1.13.1:266-1588	483.1	363	https://www.orthodb.org/?query=1849512at4890	RNA polymerase II transcription factor B subunit
1849610at4890	Complete	SPCC1259.13.1:236-1666	533.3	481	https://www.orthodb.org/?query=1849610at4890	kinase
1849657at4890	Complete	SPBC25H2.02.1:266-2365	1161.1	671	https://www.orthodb.org/?query=1849657at4890	threonyl-tRNA synthetase
1849883at4890	Missing
1849890at4890	Complete	SPAC6F6.07c.1:93-545	282.0	150	https://www.orthodb.org/?query=1849890at4890	40S ribosomal protein S
1849892at4890	Complete	SPAC1556.07.1:44-802	459.1	252	https://www.orthodb.org/?query=1849892at4890	phosphomannomutase
1849918at4890	Duplicated	SPBC19F8.08.1:58-831	457.2	249	https://www.orthodb.org/?query=1849918at4890	40S ribosomal protein
1849918at4890	Duplicated	SPAC959.07.1:82-855	456.5	249	https://www.orthodb.org/?query=1849918at4890	40S ribosomal protein
1849918at4890	Duplicated	SPBC21B10.10.1:151-924	455.1	249	https://www.orthodb.org/?query=1849918at4890	40S ribosomal protein
1849930at4890	Complete	SPBC36.10.1:514-1017	222.1	164	https://www.orthodb.org/?query=1849930at4890	mitochondrial protein
1849997at4890	Missing
1850036at4890	Complete	SPBC1703.07.1:87-1895	1214.8	602	https://www.orthodb.org/?query=1850036at4890	ATP-citrate synthase subunit 1
1850115at4890	Complete	SPAC23G3.01.1:100-3711	2150.6	1129	https://www.orthodb.org/?query=1850115at4890	RNA polymerase
1850233at4890	Complete	SPAC23C11.04c.1:202-1266	427.1	384	https://www.orthodb.org/?query=1850233at4890	Polynucleotide
1850304at4890	Complete	SPBC16C6.07c.1:66-1355	874.3	430	https://www.orthodb.org/?query=1850304at4890	26S protease regulatory subunit 7
1850633at4890	Complete	SPCC338.15.1:124-1332	393.9	385	https://www.orthodb.org/?query=1850633at4890	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase protein
1850652at4890	Missing
1850661at4890	Complete	SPAC12G12.14c.1:183-1520	556.0	363	https://www.orthodb.org/?query=1850661at4890	polyadenylation factor I
1850996at4890	Complete	SPCC16C4.03.1:154-672	253.2	171	https://www.orthodb.org/?query=1850996at4890	Peptidyl-prolyl cis-trans isomerase
1851051at4890	Missing
1851093at4890	Fragmented	SPBC3H7.09.1:435-1331	317.0	285	https://www.orthodb.org/?query=1851093at4890	Palmitoyltransferase
1851178at4890	Complete	SPBC13G1.11.1:57-647	305.4	178	https://www.orthodb.org/?query=1851178at4890	YKT6
1851227at4890	Complete	SPAC1834.01.1:136-1416	760.0	421	https://www.orthodb.org/?query=1851227at4890	peptide chain release factor, subunit 1
1851363at4890	Complete	SPAC3G6.08.1:225-716	177.4	135	https://www.orthodb.org/?query=1851363at4890	Sulfhydryl oxidase
1851384at4890	Missing
1851423at4890	Complete	SPBC12C2.11.1:109-2196	1141.1	692	https://www.orthodb.org/?query=1851423at4890	Glutamine--fructose-6-phosphate aminotransferase, isomerizing
1851449at4890	Missing
1851455at4890	Complete	SPCC5E4.03c.1:144-2045	709.3	559	https://www.orthodb.org/?query=1851455at4890	Transcription initiation factor TFIID subunit
1851586at4890	Complete	SPCC1682.07.1:417-1559	514.1	323	https://www.orthodb.org/?query=1851586at4890	transcription factor
1851620at4890	Missing
1851708at4890	Complete	SPBC14C8.12.1:134-505	127.6	135	https://www.orthodb.org/?query=1851708at4890	RNA polymerase
1851821at4890	Missing
1851959at4890	Fragmented	SPBC16G5.09.1:85-1452	523.2	440	https://www.orthodb.org/?query=1851959at4890	carboxypeptidase
1851969at4890	Complete	SPBP4H10.05c.1:203-1312	444.7	378	https://www.orthodb.org/?query=1851969at4890	adenosylmethionine decarboxylase
1852030at4890	Complete	SPBC646.16.1:44-775	344.9	208	https://www.orthodb.org/?query=1852030at4890	proteasome
1852052at4890	Missing
1852205at4890	Missing
1852400at4890	Fragmented	SPAC222.04c.1:174-512	149.1	110	https://www.orthodb.org/?query=1852400at4890	YL1_C domain-containing protein
1852546at4890	Missing
1852696at4890	Duplicated	SPBC32F12.05c.1:343-948	228.6	192	https://www.orthodb.org/?query=1852696at4890	pre-mRNA-splicing factor
1852696at4890	Duplicated	SPBC32F12.04.1:1733-2432	219.0	192	https://www.orthodb.org/?query=1852696at4890	pre-mRNA-splicing factor
1852790at4890	Complete	SPAC9.09.1:244-2535	1266.9	744	https://www.orthodb.org/?query=1852790at4890	5-methyltetrahydropteroyltriglutamate- homocysteine methyltransferase
1852816at4890	Complete	SPAC18B11.02c.1:77-1195	500.7	349	https://www.orthodb.org/?query=1852816at4890	Pseudouridine synthase
1852834at4890	Complete	SPCC830.08c.1:133-561	179.3	142	https://www.orthodb.org/?query=1852834at4890	protein yop1
1852852at4890	Complete	SPAC637.05c.1:166-1611	944.2	465	https://www.orthodb.org/?query=1852852at4890	B subunit of V-type ATPase
1853090at4890	Complete	SPAC17A2.03c.1:377-1402	528.5	361	https://www.orthodb.org/?query=1853090at4890	V-type proton ATPase subunit
1853222at4890	Complete	SPAC3H1.14.1:244-819	166.4	157	https://www.orthodb.org/?query=1853222at4890	Glucose-induced degradation protein 4 -like protein
1853277at4890	Complete	SPAC22G7.01c.1:172-1959	755.9	532	https://www.orthodb.org/?query=1853277at4890	xaa-pro aminopeptidase
1853286at4890	Complete	SPCC18.05c.1:37-1542	652.6	458	https://www.orthodb.org/?query=1853286at4890	WD repeat
1853448at4890	Complete	SPAC15E1.04.1:1037-1933	481.5	287	https://www.orthodb.org/?query=1853448at4890	thymidylate synthase
1853546at4890	Duplicated	SPBC365.03c.1:68-547	267.2	157	https://www.orthodb.org/?query=1853546at4890	60s ribosomal protein
1853546at4890	Duplicated	SPAC959.08.1:65-544	267.0	157	https://www.orthodb.org/?query=1853546at4890	60s ribosomal protein
1853737at4890	Complete	SPAC31G5.14.1:363-1502	471.7	344	https://www.orthodb.org/?query=1853737at4890	Aminomethyltransferase
1853763at4890	Complete	SPAC25H1.03.1:59-523	94.6	148	https://www.orthodb.org/?query=1853763at4890	Autophagy-related protein
1853801at4890	Fragmented	SPBC24C6.13.1:3-269	122.2	85	https://www.orthodb.org/?query=1853801at4890	cytochrome c oxidase
1853864at4890	Complete	SPBC776.12c.1:354-1556	483.1	343	https://www.orthodb.org/?query=1853864at4890	kinase
1853992at4890	Complete	SPAPB18E9.01.1:27-1331	507.5	396	https://www.orthodb.org/?query=1853992at4890	tRNA -methyltransferase
1854068at4890	Fragmented	SPCC320.12.1:359-883	249.3	173	https://www.orthodb.org/?query=1854068at4890	mitochondrial inner membrane protease
1854380at4890	Complete	SPBC8D2.18c.1:56-1342	844.1	442	https://www.orthodb.org/?query=1854380at4890	S-adenosyl-L-homocysteine hydrolase
1854413at4890	Missing
1854582at4890	Complete	SPBC25H2.18.1:151-444	78.4	77	https://www.orthodb.org/?query=1854582at4890	Cytochrome c oxidase protein
1854746at4890	Complete	SPAC1805.08.1:57-377	99.4	107	https://www.orthodb.org/?query=1854746at4890	dynein light chain
1855064at4890	Complete	SPCC553.04.1:177-1976	721.3	574	https://www.orthodb.org/?query=1855064at4890	peptidyl-prolyl cis-trans isomerase
1855129at4890	Complete	SPAC1556.08c.1:78-1016	435.8	292	https://www.orthodb.org/?query=1855129at4890	gamma subunit of 5'-AMP-activated protein kinase
1855212at4890	Missing
1855587at4890	Complete	SPAC323.02c.1:55-777	445.7	240	https://www.orthodb.org/?query=1855587at4890	proteasome
1855867at4890	Missing
1855945at4890	Complete	SPAC6F6.10c.1:89-1030	459.9	309	https://www.orthodb.org/?query=1855945at4890	ARP2/3 complex
1856111at4890	Complete	SPAC1D4.13.1:347-1339	369.9	333	https://www.orthodb.org/?query=1856111at4890	kinase kinase
1856126at4890	Complete	SPBC25H2.06c.1:89-964	342.4	259	https://www.orthodb.org/?query=1856126at4890	Protein transport protein
1856180at4890	Complete	SPBC577.07.1:149-1555	526.1	392	https://www.orthodb.org/?query=1856180at4890	ubiquitin carboxyl-terminal hydrolase
1856197at4890	Complete	SPAC15A10.05c.1:110-817	267.3	184	https://www.orthodb.org/?query=1856197at4890	YjeF
1856216at4890	Complete	SPBC1289.07c.1:123-1142	475.0	323	https://www.orthodb.org/?query=1856216at4890	DNA-directed RNA polymerase
1856241at4890	Missing
1856427at4890	Complete	SPCC1672.01.1:322-1194	282.4	235	https://www.orthodb.org/?query=1856427at4890	Histidinol phosphatase
1856434at4890	Complete	SPAC824.05.1:108-2576	874.1	777	https://www.orthodb.org/?query=1856434at4890	vacuolar protein
1856507at4890	Duplicated	SPBC418.01c.1:98-1711	875.9	533	https://www.orthodb.org/?query=1856507at4890	imidazole glycerol phosphate synthase
1856507at4890	Duplicated	SPBC887.19.1:1956-3452	819.4	494	https://www.orthodb.org/?query=1856507at4890	imidazole glycerol phosphate synthase
1856627at4890	Complete	SPBC342.02.1:70-2472	827.5	516	https://www.orthodb.org/?query=1856627at4890	glutaminyl-trna synthetase
1856974at4890	Duplicated	SPCC1620.03.1:815-1876	203.7	137	https://www.orthodb.org/?query=1856974at4890	Meiosis-specific APC/C activator protein
1856974at4890	Duplicated	SPCC1620.04c.1:444-1505	203.7	137	https://www.orthodb.org/?query=1856974at4890	Meiosis-specific APC/C activator protein
1856974at4890	Duplicated	SPAC13G6.08.1:913-2280	191.0	135	https://www.orthodb.org/?query=1856974at4890	Meiosis-specific APC/C activator protein
1857112at4890	Complete	SPCC63.12c.1:101-694	342.5	190	https://www.orthodb.org/?query=1857112at4890	Proteasome subunit
1857120at4890	Complete	SPBC19F8.07.1:120-1097	446.8	324	https://www.orthodb.org/?query=1857120at4890	kinase
1857183at4890	Complete	SPAC4C5.04.1:250-1155	293.9	291	https://www.orthodb.org/?query=1857183at4890	sumo activating enzyme
1857201at4890	Complete	SPCC1906.01.1:81-1166	706.2	362	https://www.orthodb.org/?query=1857201at4890	Mannose-1-phosphate
1857230at4890	Duplicated	SPBC713.02c.1:301-3561	1168.0	962	https://www.orthodb.org/?query=1857230at4890	Ubiquitin carboxyl-terminal hydrolase
1857230at4890	Duplicated	SPCC188.08c.1:196-3396	1162.6	956	https://www.orthodb.org/?query=1857230at4890	Ubiquitin carboxyl-terminal hydrolase
1857301at4890	Complete	SPCC1223.14.1:186-1361	599.0	338	https://www.orthodb.org/?query=1857301at4890	Chorismate synthase
1857338at4890	Complete	SPAC22H10.05c.1:184-1536	388.1	364	https://www.orthodb.org/?query=1857338at4890	Clp1
1857821at4890	Complete	SPAC821.10c.1:137-595	237.0	146	https://www.orthodb.org/?query=1857821at4890	superoxide dismutase
1857898at4890	Missing
1858024at4890	Complete	SPBC609.02.1:89-1033	196.5	290	https://www.orthodb.org/?query=1858024at4890	phosphatase
1858179at4890	Fragmented	SPBC244.02c.1:137-829	239.3	195	https://www.orthodb.org/?query=1858179at4890	U3 small nucleolar RNA-associated protein
1858208at4890	Missing
1858216at4890	Missing
1858649at4890	Complete	SPAC4G9.13c.1:205-1080	499.5	289	https://www.orthodb.org/?query=1858649at4890	Vacuolar Protein
1858789at4890	Fragmented	SPAC4F8.02c.1:517-1047	102.9	163	https://www.orthodb.org/?query=1858789at4890	ribosomal protein
1858870at4890	Missing
1858884at4890	Missing
1858886at4890	Complete	SPAC631.01c.1:247-1035	350.6	247	https://www.orthodb.org/?query=1858886at4890	F actin capping protein beta subunit
1858941at4890	Complete	SPAC823.12.1:185-2881	528.2	774	https://www.orthodb.org/?query=1858941at4890	vacuolar protein
1859271at4890	Missing
1859344at4890	Complete	SPBC1604.21c.1:70-3087	1565.7	989	https://www.orthodb.org/?query=1859344at4890	ubiquitin-activating enzyme e1
1859358at4890	Complete	SPCC18.18c.1:507-1886	826.0	459	https://www.orthodb.org/?query=1859358at4890	Fumarate
1859383at4890	Complete	SPBC4C3.07.1:187-1056	387.2	282	https://www.orthodb.org/?query=1859383at4890	eukaryotic translation initiation factor 3 subunit
1859459at4890	Complete	SPAP14E8.03.1:203-913	218.5	213	https://www.orthodb.org/?query=1859459at4890	Protein transport protein
1859593at4890	Missing
1859701at4890	Complete	SPCC1919.09.1:68-799	458.9	240	https://www.orthodb.org/?query=1859701at4890	translation initiation factor
1859805at4890	Complete	SPBC31F10.06c.1:55-624	358.9	184	https://www.orthodb.org/?query=1859805at4890	GTP-binding protein
1859811at4890	Complete	SPBC11G11.07.1:155-2995	1104.2	941	https://www.orthodb.org/?query=1859811at4890	MRNA transport regulator
1859829at4890	Complete	SPBC25D12.03c.1:111-2342	1200.3	689	https://www.orthodb.org/?query=1859829at4890	DNA replication licensing factor
1859831at4890	Complete	SPBC13G1.02.1:111-1346	551.6	416	https://www.orthodb.org/?query=1859831at4890	Mannose-1-phosphate guanyltransferase
1859842at4890	Complete	SPCC569.08c.1:49-633	235.3	179	https://www.orthodb.org/?query=1859842at4890	phosphoribosylglycinamide formyltransferase
1859893at4890	Complete	SPBC3B8.07c.1:1132-2115	517.2	316	https://www.orthodb.org/?query=1859893at4890	sphingolipid
1859992at4890	Complete	SPBC1A4.07c.1:121-1422	562.6	373	https://www.orthodb.org/?query=1859992at4890	SOF1
1860027at4890	Complete	SPBC365.10.1:93-2243	913.7	722	https://www.orthodb.org/?query=1860027at4890	actin
1860078at4890	Complete	SPAC1782.01.1:145-4797	742.4	1262	https://www.orthodb.org/?query=1860078at4890	proteasome component
1860221at4890	Complete	SPAC6F12.10c.1:380-4144	1903.8	1208	https://www.orthodb.org/?query=1860221at4890	Phosphoribosylformylglycinamidine synthase
1860262at4890	Duplicated	SPAC23A1.08c.1:71-400	184.8	109	https://www.orthodb.org/?query=1860262at4890	60S ribosomal protein
1860262at4890	Duplicated	SPCC1322.15.1:201-524	182.3	107	https://www.orthodb.org/?query=1860262at4890	60S ribosomal protein
1860270at4890	Missing
1860277at4890	Missing
1860456at4890	Fragmented	SPAC1B2.04.1:292-687	180.9	112	https://www.orthodb.org/?query=1860456at4890	cytochrome C oxidase
1860466at4890	Complete	SPAC29B12.06c.1:183-992	511.6	264	https://www.orthodb.org/?query=1860466at4890	cell differentiation protein
1860485at4890	Complete	SPCC1494.04c.1:152-1435	643.5	419	https://www.orthodb.org/?query=1860485at4890	Prephenate dehydrogenase
1860551at4890	Missing
1860588at4890	Complete	SPBC660.16.1:99-1568	859.9	468	https://www.orthodb.org/?query=1860588at4890	6-phosphogluconate dehydrogenase
1860639at4890	Complete	SPAC630.10.1:388-1143	244.9	236	https://www.orthodb.org/?query=1860639at4890	25S rRNA adenine-N(1) methyltransferase
1860648at4890	Missing
1860760at4890	Complete	SPCC132.04c.1:338-3424	1346.1	945	https://www.orthodb.org/?query=1860760at4890	Glutamate dehydrogenase
1860781at4890	Complete	SPBC106.15.1:47-712	364.1	216	https://www.orthodb.org/?query=1860781at4890	isopentenyl-diphosphate Delta-isomerase
1860820at4890	Missing
1860948at4890	Complete	SPBC32H8.07.1:470-1399	363.8	299	https://www.orthodb.org/?query=1860948at4890	guanine nucleotide-binding subunit beta protein
1861162at4890	Fragmented	SPBC776.05.1:395-1462	507.9	354	https://www.orthodb.org/?query=1861162at4890	membrane protein
1861188at4890	Complete	SPCC132.02.1:138-932	394.7	240	https://www.orthodb.org/?query=1861188at4890	DeAcetylase
1861538at4890	Complete	SPCC24B10.08c.1:132-1427	518.5	467	https://www.orthodb.org/?query=1861538at4890	transcriptional adapter 2
1861734at4890	Complete	SPBC17A3.09c.1:516-1472	287.1	247	https://www.orthodb.org/?query=1861734at4890	lipoate-protein ligase a
1861786at4890	Complete	SPAC17H9.08.1:571-1536	447.6	344	https://www.orthodb.org/?query=1861786at4890	mitochondrial carrier protein
1861879at4890	Fragmented	SPAC644.17c.1:79-828	330.6	236	https://www.orthodb.org/?query=1861879at4890	ribosomal protein
1861907at4890	Missing
1861919at4890	Complete	SPBC3F6.01c.1:137-1546	730.8	460	https://www.orthodb.org/?query=1861919at4890	protein phosphatase
1861974at4890	Complete	SPBC1861.08c.1:215-922	253.0	209	https://www.orthodb.org/?query=1861974at4890	small nuclear ribonucleoprotein U2
1862027at4890	Complete	SPBC2F12.08c.1:42-1109	414.6	330	https://www.orthodb.org/?query=1862027at4890	mRNA capping enzyme
1862092at4890	Missing
1862208at4890	Complete	SPBC336.04.1:431-3481	1719.7	985	https://www.orthodb.org/?query=1862208at4890	DNA polymerase
1862230at4890	Duplicated	SPAC1420.03.1:84-1382	587.5	427	https://www.orthodb.org/?query=1862230at4890	26S proteasome regulatory subunit
1862230at4890	Duplicated	SPAPB8E5.02c.1:234-1532	587.5	427	https://www.orthodb.org/?query=1862230at4890	26S proteasome regulatory subunit
1862241at4890	Complete	SPMTR.02.1:346-504	55.3	50	https://www.orthodb.org/?query=1862241at4890	Homeobox
1862296at4890	Complete	SPBC17D11.06.1:40-1407	630.5	431	https://www.orthodb.org/?query=1862296at4890	DNA primase
1862324at4890	Complete	SPCC31H12.07.1:50-2317	1235.4	731	https://www.orthodb.org/?query=1862324at4890	transport protein
1862494at4890	Missing
1862546at4890	Complete	SPAC732.02c.1:549-1745	532.3	404	https://www.orthodb.org/?query=1862546at4890	fructose-2,6-bisphosphatase
1862585at4890	Complete	SPCC1494.02c.1:189-455	117.4	89	https://www.orthodb.org/?query=1862585at4890	transcription initiation factor
1862708at4890	Complete	SPBPJ4664.01.1:151-1176	459.3	353	https://www.orthodb.org/?query=1862708at4890	Hexaprenyl pyrophosphate synthetase
1862756at4890	Complete	SPBC3B9.18c.1:339-692	180.2	119	https://www.orthodb.org/?query=1862756at4890	V-type ATPase, F subunit
1862766at4890	Complete	SPCC594.04c.1:111-1073	358.7	314	https://www.orthodb.org/?query=1862766at4890	DUF1295 domain protein
1862837at4890	Missing
1862891at4890	Complete	SPBC1347.07.1:368-895	216.2	167	https://www.orthodb.org/?query=1862891at4890	exonuclease
1862980at4890	Complete	SPACUNK4.07c.1:91-3711	1810.6	1267	https://www.orthodb.org/?query=1862980at4890	ATPase
1863061at4890	Complete	SPAC23C11.01.1:446-1558	321.8	370	https://www.orthodb.org/?query=1863061at4890	er membrane protein
1863096at4890	Complete	SPAPB1A10.09.1:482-1762	383.4	426	https://www.orthodb.org/?query=1863096at4890	Microtubule associated protein
1863105at4890	Complete	SPBC4B4.07c.1:506-1177	206.4	184	https://www.orthodb.org/?query=1863105at4890	Small nuclear ribonucleoprotein
1863126at4890	Complete	SPBC1734.13.1:133-1002	372.0	261	https://www.orthodb.org/?query=1863126at4890	ATP synthase
1863140at4890	Complete	SPAC23H4.18c.1:114-437	186.7	107	https://www.orthodb.org/?query=1863140at4890	RING-box protein 1
1863174at4890	Complete	SPBC12C2.02c.1:323-4126	1094.5	1089	https://www.orthodb.org/?query=1863174at4890	rapamycin-insensitive companion of mTOR
1863281at4890	Missing
1863434at4890	Missing
1863445at4890	Complete	SPAC3A11.12c.1:14-1327	822.0	421	https://www.orthodb.org/?query=1863445at4890	26s protease regulatory subunit 6a
1863547at4890	Duplicated	SPBC11C11.09c.1:60-923	492.0	287	https://www.orthodb.org/?query=1863547at4890	60S ribosomal L5 protein
1863547at4890	Duplicated	SPAC3H5.12c.1:42-905	490.4	287	https://www.orthodb.org/?query=1863547at4890	60S ribosomal L5 protein
1863580at4890	Complete	SPAC6G10.04c.1:52-771	400.9	238	https://www.orthodb.org/?query=1863580at4890	proteasome
1863861at4890	Missing
1863881at4890	Missing
1863882at4890	Complete	SPCC576.10c.1:42-1208	787.1	386	https://www.orthodb.org/?query=1863882at4890	26S protease regulatory subunit 6b
1863939at4890	Missing
1863961at4890	Missing
1863984at4890	Fragmented	SPAC343.02.1:252-626	102.7	110	https://www.orthodb.org/?query=1863984at4890	ribosomal protein
1864050at4890	Missing
1864064at4890	Complete	SPAC5H10.09c.1:60-821	266.0	239	https://www.orthodb.org/?query=1864064at4890	3-methyl-2-oxobutanoate hydroxymethyltransferase
1864243at4890	Fragmented	SPCC550.13.1:688-2067	367.2	432	https://www.orthodb.org/?query=1864243at4890	DBF4
1864299at4890	Complete	SPAC23C4.18c.1:436-1968	440.4	470	https://www.orthodb.org/?query=1864299at4890	BRCT domain
1864459at4890	Duplicated	SPAC23G3.10c.1:425-1612	339.5	365	https://www.orthodb.org/?query=1864459at4890	complex, subunit
1864459at4890	Duplicated	SPAC23G3.11.1:5-1162	339.2	365	https://www.orthodb.org/?query=1864459at4890	complex, subunit
1864460at4890	Duplicated	SPAC17A5.03.1:93-1253	767.9	388	https://www.orthodb.org/?query=1864460at4890	60S ribosomal L3 protein
1864460at4890	Duplicated	SPAPB8E5.06c.1:108-1268	767.8	388	https://www.orthodb.org/?query=1864460at4890	60S ribosomal L3 protein
1864551at4890	Complete	SPCC1840.11.1:6-533	205.4	193	https://www.orthodb.org/?query=1864551at4890	Csl4
1864602at4890	Complete	SPBC106.04.1:550-2352	1057.1	585	https://www.orthodb.org/?query=1864602at4890	amp deaminase
1864611at4890	Complete	SPAC31A2.02.1:167-529	128.3	111	https://www.orthodb.org/?query=1864611at4890	Subunit of an adoMet-dependent tRNA methyltransferase complex
1864846at4890	Complete	SPAC22G7.04.1:54-3251	1112.9	1008	https://www.orthodb.org/?query=1864846at4890	PAB-dependent poly(A)-specific ribonuclease subunit
1864987at4890	Complete	SPCC1183.01.1:98-2302	624.1	723	https://www.orthodb.org/?query=1864987at4890	exocyst complex
1864988at4890	Complete	SPCC1672.06c.1:189-2837	1285.4	793	https://www.orthodb.org/?query=1864988at4890	Inositol hexakisphosphate
1864992at4890	Complete	SPBC1709.07.1:94-1080	286.1	289	https://www.orthodb.org/?query=1864992at4890	3-keto-steroid reductase
1865031at4890	Complete	SPBC354.02c.1:73-1488	727.2	466	https://www.orthodb.org/?query=1865031at4890	Protein transport protein
1865083at4890	Complete	SPCC970.03.1:293-1189	391.1	248	https://www.orthodb.org/?query=1865083at4890	NADH-cytochrome B5 reductase
1865237at4890	Fragmented	SPBC1709.12.1:361-1236	316.2	320	https://www.orthodb.org/?query=1865237at4890	GTPase binding protein
1865248at4890	Complete	SPAC25G10.05c.1:31-957	423.2	280	https://www.orthodb.org/?query=1865248at4890	ATP phosphoribosyltransferase
1865272at4890	Missing
1865302at4890	Complete	SPAC15A10.03c.1:219-2678	1235.2	670	https://www.orthodb.org/?query=1865302at4890	Rad54
1865323at4890	Missing
1865509at4890	Fragmented	SPAPB1A10.04c.1:244-912	277.1	209	https://www.orthodb.org/?query=1865509at4890	Alpha subunit
1865521at4890	Missing
1865558at4890	Complete	SPAC15A10.04c.1:266-1633	593.5	408	https://www.orthodb.org/?query=1865558at4890	Zinc finger protein
1865799at4890	Missing
1866067at4890	Complete	SPAC56E4.04c.1:117-6830	3722.8	2149	https://www.orthodb.org/?query=1866067at4890	Acetyl-CoA carboxylase
1866183at4890	Complete	SPBP23A10.04.1:264-2204	443.9	491	https://www.orthodb.org/?query=1866183at4890	anaphase-promoting complex subunit
1866510at4890	Complete	SPBC3B9.06c.1:207-1019	269.9	265	https://www.orthodb.org/?query=1866510at4890	related to Autophagy-related protein 3
1866571at4890	Missing
1866722at4890	Complete	SPCC16A11.17.1:159-2795	1420.7	872	https://www.orthodb.org/?query=1866722at4890	DNA replication licensing factor
1866768at4890	Complete	SPAC458.05.1:157-2451	955.1	699	https://www.orthodb.org/?query=1866768at4890	Phosphatidylinositol 3
1867066at4890	Fragmented	SPAC31A2.08.1:234-530	91.1	74	https://www.orthodb.org/?query=1867066at4890	ribosomal protein
1867171at4890	Fragmented	SPAC22E12.08.1:150-347	45.5	55	https://www.orthodb.org/?query=1867171at4890	Rrn10
1867185at4890	Complete	SPAC1B1.03c.1:239-2812	1161.6	826	https://www.orthodb.org/?query=1867185at4890	importin subunit beta-1
1867325at4890	Complete	SPAC589.05c.1:121-1209	413.0	329	https://www.orthodb.org/?query=1867325at4890	putative Queuosine Q salvage protein family
1867353at4890	Duplicated	SPBC16A3.12c.1:52-1326	587.4	363	https://www.orthodb.org/?query=1867353at4890	lipase
1867353at4890	Duplicated	SPCC1672.09.1:93-1406	546.3	359	https://www.orthodb.org/?query=1867353at4890	lipase
1867492at4890	Missing
1867517at4890	Missing
1867584at4890	Complete	SPAC2G11.14.1:362-2989	770.5	726	https://www.orthodb.org/?query=1867584at4890	transcription initiation factor TFIID
1867693at4890	Complete	SPAC20G8.04c.1:532-2244	955.8	576	https://www.orthodb.org/?query=1867693at4890	Electron transfer flavoprotein-ubiquinone oxidoreductase
1867942at4890	Complete	SPBC887.12.1:647-4003	1880.7	1087	https://www.orthodb.org/?query=1867942at4890	ATPase
1867956at4890	Missing
1867995at4890	Missing
1868087at4890	Missing
1868119at4890	Missing
1868217at4890	Complete	SPBC29A3.09c.1:16-2199	1186.6	711	https://www.orthodb.org/?query=1868217at4890	ABC Transporter
1868475at4890	Missing
1868632at4890	Complete	SPBC25D12.04.1:200-1264	676.3	338	https://www.orthodb.org/?query=1868632at4890	Ribonucleoside-diphosphate reductase
1868836at4890	Complete	SPAC17G6.14c.1:93-1388	771.0	417	https://www.orthodb.org/?query=1868836at4890	atp-dependent rna helicase
1868841at4890	Fragmented	SPBC28E12.02.1:231-1949	311.7	431	https://www.orthodb.org/?query=1868841at4890	KH domain-containing protein
1868869at4890	Duplicated	SPAC22A12.16.1:109-1548	792.3	471	https://www.orthodb.org/?query=1868869at4890	ATP citrate lyase
1868869at4890	Duplicated	SPAC22A12.17c.1:1694-3106	775.3	462	https://www.orthodb.org/?query=1868869at4890	ATP citrate lyase
1868907at4890	Fragmented	SPBC15D4.07c.1:348-1964	745.2	506	https://www.orthodb.org/?query=1868907at4890	autophagy protein
1868984at4890	Complete	SPAC13D6.05.1:115-798	219.9	200	https://www.orthodb.org/?query=1868984at4890	tubulin folding cofactor B
1869033at4890	Complete	SPAC1420.02c.1:223-1848	1054.6	533	https://www.orthodb.org/?query=1869033at4890	T-complex protein 1 epsilon subunit
1869058at4890	Missing
1869188at4890	Complete	SPAC14C4.14.1:128-1666	970.4	506	https://www.orthodb.org/?query=1869188at4890	ATP synthase
1869529at4890	Complete	SPBP35G2.07.1:411-2183	870.7	517	https://www.orthodb.org/?query=1869529at4890	Acetolactate synthase
1869547at4890	Missing
1869653at4890	Missing
1869666at4890	Fragmented	SPBC3D6.05.1:471-1082	296.3	198	https://www.orthodb.org/?query=1869666at4890	Cytidylyltransferase
1869709at4890	Complete	SPCC285.12.1:95-421	140.2	98	https://www.orthodb.org/?query=1869709at4890	U6 snRNA-associated Sm-like protein
1869801at4890	Complete	SPAC4A8.15c.1:36-416	140.5	113	https://www.orthodb.org/?query=1869801at4890	profilin
1869811at4890	Complete	SPAC4A8.13c.1:32-841	442.7	270	https://www.orthodb.org/?query=1869811at4890	proteasome subunit
1869907at4890	Complete	SPCC1442.03.1:293-1255	419.5	330	https://www.orthodb.org/?query=1869907at4890	mitochondrial carrier
1869909at4890	Missing
1869950at4890	Complete	SPAC3C7.08c.1:233-3253	1381.9	1024	https://www.orthodb.org/?query=1869950at4890	prion formation protein
1869977at4890	Missing
1870010at4890	Missing
1870173at4890	Complete	SPBC119.10.1:325-1992	987.4	553	https://www.orthodb.org/?query=1870173at4890	Asparagine synthetase 
1870463at4890	Complete	SPBC1289.08.1:138-1517	499.9	450	https://www.orthodb.org/?query=1870463at4890	udp-n-acetylglucosamine pyrophosphorylase
1870483at4890	Complete	SPAC1610.02c.1:377-1000	189.3	209	https://www.orthodb.org/?query=1870483at4890	ribosomal protein
1870490at4890	Complete	SPCC553.09c.1:447-2144	484.3	484	https://www.orthodb.org/?query=1870490at4890	DNA polymerase
1870552at4890	Complete	SPBPB2B2.10c.1:127-1227	403.2	273	https://www.orthodb.org/?query=1870552at4890	Galactose-1-phosphate
